movieId,title,year,genres,imdb_rating,mood
138558,Skew,2011,Horror Mystery Thriller,8.0,Thrilled
138560,Modus Operandi,2010,Action Crime Thriller,3.5,Excitement
138562,Bipolar,2014,Mystery Thriller,7.3,Curious
138564,Rudyland,2001,Documentary,8.3,Inspired
138566,The Employer,2013,Thriller,6.0,Thrilled
138568,Top of the World,1998,Action Drama Thriller,7.3,Excitement
138570,Find Me,2014,Horror,7.6,Thrilled
138576,Brutal,2012,Crime,5.7,Curious
138580,I Can See You,2008,Horror Thriller,5.5,Thrilled
138582,Criminal Passion,1994,Crime Mystery Thriller,7.8,Curious
138584,The Ex,1997,Drama,6.1,Emotional
138586,Shark Week,2012,Horror,6.7,Thrilled
138588,The Hit List,1993,Action Thriller,5.7,Excitement
138592,Ravager,1997,Horror Sci-Fi,6.7,Thrilled
138596,Doomsday Man,2000,Drama,8.3,Emotional
138598,The Treat,1998,Comedy Romance,6.0,Happy
138600,Annie's Garden,1997,Drama Thriller,4.0,Emotional
138602,Lake Placid vs. Anaconda,2015,Action Horror Sci-Fi,4.9,Excitement
138604,Vote and Die: Liszt for President,2008,Comedy,5.6,Happy
138606,The Rise and Rise of Bitcoin,2014,Documentary,4.5,Inspired
138608,President,2006,Thriller,5.2,Thrilled
138610,The Gallows,2015,Horror Thriller,6.1,Thrilled
138612,Memory Lane,2011,Crime Sci-Fi Thriller,7.1,Curious
138616,Tangled,2001,Drama Mystery Thriller,4.4,Emotional
138618,The Wedding Chest,2005,Comedy Drama,7.0,Happy
138620,Christian Finnegan: The Fun Part,2014,Comedy,7.0,Happy
138622,Coons! Night of the Bandits of the Night,2005,Comedy Horror,6.1,Happy
138624,Elon Gold: Chosen and Taken,2014,Comedy,3.7,Happy
138630,In My Dreams,2014,Drama Fantasy Romance,6.4,Emotional
138632,Tokyo Tribe,2014,Action Crime Drama Sci-Fi,5.7,Excitement
138636,Young Dragons: Kung Fu Kids,1986,Comedy,3.6,Happy
138638,Embrace of the Vampire,2013,Horror,5.8,Thrilled
138642,"Back to Back, Face to Face",1994,Drama,3.9,Emotional
138644,Spectropia,2006,Sci-Fi,5.1,Wonder
138648,Number One Fan,1997,Drama,6.2,Emotional
138650,The Midnight Swim,2014,Drama Mystery,7.2,Emotional
138652,Dormant Beauty,2012,Drama,4.7,Emotional
138658,I Put a Hit On You,2014,Comedy Romance Thriller,7.0,Happy
138660,Eadweard,2015,Drama,5.5,Emotional
138662,Taken in Broad Daylight,2009,Mystery Thriller,7.0,Curious
138664,The Hunt for the I-5 Killer,2011,Action Thriller,8.1,Excitement
138666,Hannah's Law,2012,Western,5.9,Adventurous
138668,Black Rain,2009,Thriller,6.3,Thrilled
138670,Paparazzi Princess: The Paris Hilton Story,2008,Comedy,7.0,Happy
138672,Brooklyn Boheme,2012,Documentary,8.1,Inspired
138674,Spiders,2000,Horror Sci-Fi,7.4,Thrilled
138676,One Last Ride,2006,Drama,6.6,Emotional
138680,Basilicata Coast to Coast,2010,Comedy Drama,6.2,Happy
138682,Smash Cut,2009,Comedy Horror,6.1,Happy
138684,Waar,2013,Action Drama Thriller,7.7,Excitement
138686,In the Name of God,2008,Drama,8.0,Emotional
138688,Control Alt Delete,2008,Comedy Drama,5.1,Happy
138690,Almost Blue,2000,Thriller,6.5,Thrilled
138692,Neshoba,2010,Documentary,6.0,Inspired
138694,Gettin' It,2006,Comedy,4.9,Happy
138696,Hands in the Air,2010,Comedy Drama Romance,5.1,Happy
138698,El vals de los inútiles,2014,Documentary,7.1,Inspired
138702,Feast,2014,Animation Children Comedy Drama Romance,9.1,Joy
138728,Hard Time,1998,Action Crime Drama,6.2,Excitement
138742,Horror in the Wind,2008,Comedy Sci-Fi,9.1,Happy
138744,Uptown,2009,Drama,6.4,Emotional
138746,Creature,1985,Horror Sci-Fi Thriller,7.1,Thrilled
138748,The Mutilation Man,2011,Horror,7.8,Thrilled
138750,Crawl or Die,2014,Horror Sci-Fi Thriller,6.4,Thrilled
138752,Cloned: The Recreator Chronicles,2012,Drama Sci-Fi Thriller,4.7,Emotional
138754,The Rift,1990,Action Horror Sci-Fi,4.6,Excitement
138758,Jacob,2011,Horror,8.5,Thrilled
138760,Get Lucky,2013,Action,6.9,Excitement
138762,The Collective,2008,Mystery Thriller,5.2,Curious
138766,Never Ever,1997,Drama,8.6,Emotional
138770,No One Will Know,2012,Thriller,5.4,Thrilled
138772,As Night Comes,2014,Crime Drama,5.6,Curious
138774,Raising Jeffrey Dahmer,2006,Drama Horror,7.8,Emotional
138778,Dark Spirits,2008,Thriller,7.2,Thrilled
138784,This Is Not a Movie,2011,Comedy Drama Sci-Fi,7.4,Happy
138786,The Deadly Recruits,1986,Thriller,6.8,Thrilled
138788,Fear Lives Here,2013,Horror Thriller,6.4,Thrilled
138790,Complicity,2013,Drama Thriller,4.6,Emotional
138792,Broken Fences,2008,Drama Western,6.6,Emotional
138794,Shank,2010,Action Drama Thriller,9.6,Excitement
138796,Tom Sawyer & Huckleberry Finn,2014,Action Adventure Children Drama,6.8,Excitement
138798,Joe Dirt 2: Beautiful Loser,2015,Comedy,6.6,Happy
138804,Finding Fanny,2014,Comedy Drama Romance,7.7,Happy
138808,"The Death of ""Superman Lives"": What Happened?",2015,Documentary,5.5,Inspired
138814,Dead Innocent,1997,Horror Thriller,3.8,Thrilled
138816,In Heaven There Is No Beer?,1984,Documentary,5.3,Inspired
138824,Made in Paris,2006,Comedy,8.2,Happy
138835,Return to Treasure Island,1988,Adventure Animation Comedy,9.9,Excitement
138839,Detour,1998,Action Crime Drama Thriller,5.1,Excitement
138842,National Lampoon Presents: Surf Party,2013,Comedy,6.7,Happy
138846,Svengali,2013,Comedy,8.1,Happy
138852,The Revengers' Comedies,1998,Comedy Crime Romance,5.1,Happy
138856,Sweet Revenge,1987,Action Adventure Drama Thriller,5.3,Excitement
138858,Sweet Revenge,1984,Drama,6.1,Emotional
138868,The Dream Team,2012,Comedy Drama Romance,6.0,Happy
138870,The Dream Team,2012,Documentary,9.0,Inspired
138874,The Escape,1998,Action Adventure,7.1,Excitement
138876,The Escape,2009,Drama Thriller,8.3,Emotional
138878,La Fuga,2001,Crime Drama Thriller,7.1,Curious
138881,Deadlands 2: Trapped,2008,Horror Sci-Fi Thriller,5.6,Thrilled
138892,The Magician,2005,Comedy Drama,5.2,Happy
138898,Hokkabaz,2006,Comedy Drama,6.1,Happy
138906,Pure,2005,Drama,7.2,Emotional
138908,The Pirates of Penzance,1980,Adventure Comedy,4.1,Excitement
138910,The Pirates Of Penzance,1982,Comedy Romance,7.6,Happy
138912,The Pirates of Penzance,1985,Children Comedy,6.3,Joy
138916,Ticks,1993,Horror Sci-Fi,6.1,Thrilled
138923,Trapped,2013,Drama Thriller,7.4,Emotional
138925,Dark Asylum,2001,Horror Thriller,5.9,Thrilled
138927,Piégé,2014,Thriller War,7.1,Thrilled
138929,Trapped,1982,Thriller,5.3,Thrilled
138940,Duska,2007,Drama,6.6,Emotional
138942,Little Hope Was Arson,2013,Documentary,6.5,Inspired
138944,Dragon Ball: Episode of Bardock,2011,Action Adventure Animation,5.2,Excitement
138946,Kevin,2011,Documentary,7.6,Inspired
138948,Aladdin and the Death Lamp,2012,Adventure Fantasy Horror,7.5,Excitement
138950,The Sci-Fi Boys,2006,Documentary,8.2,Inspired
138952,Scooby-Doo! And Kiss: Rock and Roll Mystery,2015,Animation Children,5.9,Joy
138958,Wuthering High,2015,Drama Thriller,7.3,Emotional
138960,Punk Vacation,1987,Action Crime Thriller,8.2,Excitement
138964,Pale Blood,1991,Action Horror Thriller,8.3,Excitement
138966,Nasu: Summer in Andalusia,2003,Animation,5.9,Joy
138968,The Kreutzer Sonata,2008,Drama Romance,6.4,Emotional
138972,MoniKa,2012,Drama Romance,5.3,Emotional
138974,A Love Affair of Sorts,2011,Drama Romance,6.9,Emotional
138976,Room 314,2006,Drama Romance,6.3,Emotional
138978,Stealing Candy,2003,Thriller,6.0,Thrilled
138980,Liars All,2013,Thriller,5.0,Thrilled
138982,Mysteria,2011,Action Mystery,6.0,Excitement
138984,The Deported,2010,Children Comedy,8.1,Joy
138992,Eve of Understanding,2006,Drama,4.3,Emotional
138994,Drifter: Henry Lee Lucas,2009,Drama Horror Thriller,6.4,Emotional
138996,Biohazardous,2001,Action Horror Mystery Sci-Fi,7.6,Excitement
139008,Beauty and the Least,2012,Drama Romance,2.8,Emotional
139010,"One, Two, Many",2008,Comedy,7.3,Happy
139012,Empty,2011,Action Drama Horror Sci-Fi Thriller,7.1,Excitement
139014,7 Nights Of Darkness,2011,Horror,5.3,Thrilled
139016,The Void,2001,Action Sci-Fi Thriller,9.0,Excitement
139018,Sub Zero,2005,Thriller,5.9,Thrilled
139020,Werewolf: The Beast Among Us,2012,Drama Horror,7.9,Emotional
139022,Inside Out,2005,Drama Mystery Thriller,7.3,Emotional
139026,Mirror Mirror,1990,Horror,3.8,Thrilled
139028,Saviour Square,2006,Drama,5.3,Emotional
139030,Wyjazd Integracyjny,2011,Comedy Drama Romance,6.1,Happy
139032,"Och, Karol 2",2011,Comedy Romance,5.5,Happy
139034,The Closed Circuit,2013,Crime Drama,5.9,Curious
139036,World Gone Wild,1988,Action Sci-Fi,7.9,Excitement
139040,Fantasma d'amore,1981,Drama Horror Mystery Romance,5.9,Emotional
139042,That Night,1993,Drama Romance,4.5,Emotional
139046,My Golden Days,2015,Drama,7.5,Emotional
139052,Dark Places,2015,Drama Mystery Thriller,6.6,Emotional
139054,Deep Gold,2011,Action Thriller,6.0,Excitement
139056,I'll Always Know What You Did Last Summer,2006,Horror,8.7,Thrilled
139058,Mademoiselle,2001,Drama Romance,8.8,Emotional
139062,The False Servant,2000,Comedy Drama,7.0,Happy
139064,Gang of Four,1989,Adventure Drama Mystery,7.8,Excitement
139066,Spin the Bottle,2000,Comedy Drama Romance,8.3,Happy
139068,In Another Country,2012,Drama,9.8,Emotional
139072,Bump in the Night,1991,Drama Thriller,4.7,Emotional
139080,"Up, Down, Fragile",1995,Comedy Mystery Romance,5.3,Happy
139082,The Vengeance of the Winged Serpent,1984,Adventure Comedy,6.1,Excitement
139084,Boulevard,2014,Drama,6.5,Emotional
139086,Small Potatoes - Who Killed the USFL?,2009,Documentary,7.1,Inspired
139088,The Legend of Jimmy the Greek,2009,Documentary,7.6,Inspired
139090,The U,2009,Documentary,5.5,Inspired
139092,"Run, Ricky Run",2010,Documentary,5.0,Inspired
139096,Unmatched,2010,Documentary,5.5,Inspired
139098,Four Days in October,2010,Documentary,5.2,Inspired
139100,Once Brothers,2010,Documentary,5.3,Inspired
139102,Pony Excess,2010,Documentary,7.7,Inspired
139106,You Don't Know Bo,2012,Documentary,7.1,Inspired
139108,Elway To Marino,2013,Documentary,7.5,Inspired
139110,Hawaiian: The Legend of Eddie Aikau,2013,Documentary,7.7,Inspired
139114,The Price of Gold,2014,Documentary,7.8,Inspired
139116,Requiem For The Big East,2014,Documentary,8.3,Inspired
139118,Nearlyweds,2013,Romance,6.1,Romantic
139120,Mustang,2015,Drama,4.6,Emotional
139124,Microbe et Gasoil,2015,Comedy,6.7,Happy
139128,Genius Party Beyond,2008,Animation,5.8,Joy
139130,Afro Samurai,2007,Action Adventure Animation Drama Fantasy,4.6,Excitement
139132,Plastic Little: The Adventures of Captain Tita,1994,Animation Sci-Fi,5.3,Joy
139134,Soodhu Kavvum,2013,Comedy Thriller,7.0,Happy
139136,Veyyil,2006,Drama,5.3,Emotional
139138,Paruthiveeran,2007,Action Drama,5.9,Excitement
139140,ONEDREAMRUSH,2010,Fantasy,7.0,Wonder
139144,Hardflip,2012,Action Drama,7.5,Excitement
139150,Subramaniapuram,2008,Action Comedy Drama Romance,4.8,Excitement
139153,Eli,2015,Comedy,4.3,Happy
139157,Massu Engira Maasilamani,2015,Comedy Horror Thriller,5.7,Happy
139159,Aadhavan,2009,Action Children Comedy Drama Thriller,5.2,Excitement
139195,Jim Henson's The Storyteller,1989,Fantasy,5.6,Wonder
139205,Tanu Weds Manu Returns,2015,Comedy Romance,5.8,Happy
139207,Intruder,1989,Horror Thriller,7.0,Thrilled
139209,Bo Ba Bu,1998,Comedy Drama,7.7,Happy
139211,The Universal Clock: The Resistance of Peter Watkins,2001,Documentary,6.5,Inspired
139213,If I Had Wings,2013,Drama,6.4,Emotional
139217,Misbegotten,1998,Thriller,8.2,Thrilled
139219,Trucks,1997,Drama Horror Sci-Fi Thriller,5.3,Emotional
139223,Walkout,2006,Drama,5.4,Emotional
139225,Dead Man's Bounty,2006,Action Thriller Western,5.8,Excitement
139233,Sons of Liberty,2013,Action Sci-Fi,6.7,Excitement
139239,The Guest House,2012,Romance,4.2,Romantic
139241,Stripperland,2011,Comedy Horror,4.4,Happy
139245,Metamorphosis,1990,Horror Sci-Fi,8.4,Thrilled
139249,Last Will,2011,Drama Thriller,7.6,Emotional
139253,Identical,2011,Thriller,7.1,Thrilled
139257,Timebomb,1991,Action Sci-Fi Thriller,6.5,Excitement
139259,A Crack in the Floor,2000,Horror,7.1,Thrilled
139263,Toy Soldiers,1984,Action Drama Thriller,7.0,Excitement
139269,The Strange Case of Dr. Jekyll and Mr. Hyde,2006,Horror Thriller,6.1,Thrilled
139275,Dumbbells,2014,Comedy,6.1,Happy
139277,The Last Light,2014,Drama Thriller,6.8,Emotional
139279,Slow Jam King,2004,Comedy,4.5,Happy
139281,Poker Run,2009,Action Thriller,6.6,Excitement
139283,The Hanged Man,2007,Mystery Thriller,7.0,Curious
139285,Dracula's Widow,1988,Horror Thriller,5.7,Thrilled
139287,Ghost Fever,1987,Comedy Horror,5.9,Happy
139289,The Shattering,2015,Horror,6.3,Thrilled
139293,Off the Ledge,2009,Comedy,6.2,Happy
139295,The Movie Out Here,2012,Comedy,6.7,Happy
139299,The Untold,2002,Horror,8.3,Thrilled
139303,Outrage: Born in Terror,2009,Action Documentary Drama Thriller,7.4,Excitement
139305,5 Souls,2013,Thriller,5.2,Thrilled
139307,Felipe Esparza: They're Not Gonna Laugh At You,2012,Comedy,8.8,Happy
139309,The Drownsman,2014,Fantasy Horror Thriller,6.4,Wonder
139311,Road Wars,2015,Action Sci-Fi,5.9,Excitement
139313,Awaken,2015,Action Horror Thriller,5.8,Excitement
139315,LA Apocalypse,2014,Action Sci-Fi Thriller,6.4,Excitement
139317,Pressure,2015,Thriller,6.4,Thrilled
139321,Unknown Caller,2014,Thriller,7.2,Thrilled
139323,Hope Lost,2015,Drama Thriller,6.1,Emotional
139325,Eat with Me,2014,Comedy Romance,9.2,Happy
139327,Heaven Adores You,2014,Documentary,6.9,Inspired
139329,Can't Stand Losing You: Surviving The Police,2015,Documentary,6.6,Inspired
139331,Leviathan: The Story of Hellraiser and Hellbound: Hellraiser II,2015,Documentary Horror,6.7,Inspired
139333,Ironheart,1992,Action Crime,5.9,Excitement
139341,Devil in the Flesh,1998,Horror Thriller,9.2,Thrilled
139347,Fear House,2008,Horror,6.0,Thrilled
139351,Interstate,2008,Action Adventure Thriller,8.4,Excitement
139353,Black Magic Woman,1991,Horror,6.8,Thrilled
139355,Boggy Creek,2011,Horror,6.3,Thrilled
139361,Autumn,2009,Drama Horror,6.8,Emotional
139363,Chavez Cage of Glory,2013,Action Drama,5.2,Excitement
139365,Tomcat:: Dangerous Desires,1983,Horror Thriller,6.9,Thrilled
139367,My Trip Back to the Dark Side,2014,Crime Thriller,7.4,Curious
139369,America's Most Haunted,2013,Comedy Horror,7.0,Happy
139371,The Dead and the Damned,2011,Horror Western,5.9,Thrilled
139373,The Bucks County Massacre,2010,Horror,7.5,Thrilled
139377,Palimpsest,2006,Thriller,5.7,Thrilled
139379,A Woman Alone,1981,Drama,5.7,Emotional
139383,Legacy,2015,Comedy Drama,5.4,Happy
139385,The Revenant,2015,Adventure Drama,4.1,Excitement
139397,Peace After Marriage,2013,Comedy Drama Romance,5.8,Happy
139403,The Right Distance,2007,Drama,5.7,Emotional
139405,The Wind Blows Round,2006,Drama,7.4,Emotional
139409,Il cosmo sul comò,2008,Comedy,6.4,Happy
139411,It Begins with the End,2010,Drama Romance,5.5,Emotional
139413,Rebound: The Legend of Earl 'The Goat' Manigault,1996,Drama,7.2,Emotional
139415,Irrational Man,2015,Crime Drama,5.6,Curious
139417,Tale of Tales,2015,Fantasy,4.8,Wonder
139419,One Minute Time Machine,2014,Comedy Mystery Romance,6.7,Happy
139421,Looney Tunes: Rabbits Run,2015,Animation Comedy,7.9,Joy
139425,The Man Who Wasn't There,1983,Action Comedy Fantasy Sci-Fi,4.3,Excitement
139429,Ominous,2009,Drama Horror Thriller,9.4,Emotional
139433,Back from Hell,2012,Horror Thriller,6.9,Thrilled
139435,The Legend of the Sorrow Creek,2007,Drama Horror Thriller,4.8,Emotional
139439,Secrets of the Clown,2007,Horror,8.9,Thrilled
139441,ReVamped,2007,Action Horror Thriller,7.7,Excitement
139443,Alucard,2008,Drama Horror,7.5,Emotional
139445,Satanic,2006,Horror,6.7,Thrilled
139447,The Lazarus Papers,2010,Action Drama Sci-Fi Thriller,6.6,Excitement
139451,Black Ribbon,2007,Horror Mystery Thriller,6.3,Thrilled
139453,Hide,2011,Horror,7.3,Thrilled
139455,The Cloth,2013,Action Fantasy Horror,6.3,Excitement
139457,Vampire Boys,2011,Horror,6.6,Thrilled
139461,Carry On Columbus,1992,Comedy,6.6,Happy
139463,Deadly Renovations,2010,Horror Thriller,5.2,Thrilled
139467,Mutants,2008,Action Horror Sci-Fi,3.8,Excitement
139469,Mr. Hush,2010,Horror,7.0,Thrilled
139471,The Slaughterhouse Massacre,2005,Horror,4.8,Thrilled
139473,Lost Woods,2012,Action Horror Sci-Fi Thriller,8.9,Excitement
139475,Psychophony,2013,Mystery Thriller,7.5,Curious
139483,The Alumni Chapter,2011,Comedy Drama,9.1,Happy
139485,Dead End Road,2004,Action Horror,6.0,Excitement
139487,Mummy Maniac,2007,Horror,7.2,Thrilled
139489,Jinnah,1998,Drama War,4.4,Emotional
139493,L'arte della felicità,2013,Animation Drama Fantasy,6.5,Joy
139495,Going By The Book,2007,Action Comedy Crime,8.9,Excitement
139497,Art Of The Devil,2004,Horror Mystery,6.4,Thrilled
139501,Carte Blanche,2015,Drama,9.3,Emotional
139503,Women's Day,2012,Drama,6.6,Emotional
139505,Love My Life,2006,Drama Romance,7.4,Emotional
139507,Lissi and the Wild Emperor,2007,Animation Comedy,6.2,Joy
139509,3faltig,2010,Comedy,5.9,Happy
139511,Exte: Hair Extensions,2007,Horror,5.9,Thrilled
139517,One Missed Call 2,2005,Horror Thriller,5.4,Thrilled
139519,One Missed Call 3: Final,2006,Horror,7.7,Thrilled
139523,Allies,2014,Action War,5.7,Excitement
139525,Cartel Land,2015,Action Documentary Drama,5.4,Excitement
139529,The Attic,2008,Horror Thriller,7.9,Thrilled
139531,The Dynamiter,2011,Drama,8.9,Emotional
139533,The Secret Village,2013,Mystery Thriller,7.0,Curious
139537,Arcadia,2012,Children Drama,5.5,Joy
139539,Brightest Star,2014,Comedy Drama Romance,5.0,Happy
139541,First Winter,2012,Drama,9.2,Emotional
139549,Helena from the Wedding,2010,Comedy Drama Romance,7.1,Happy
139551,Hitting the Cycle,2012,Drama,6.7,Emotional
139553,Always,2011,Drama,4.4,Emotional
139555,Kiss the Abyss,2010,Horror,7.8,Thrilled
139557,Long Arm of the Law,1984,Action Crime,6.9,Excitement
139559,Mantervention,2014,Comedy Romance,5.2,Happy
139561,Pilgrim Song,2012,Drama,7.2,Emotional
139567,Sensation,2011,Comedy Drama Romance,7.5,Happy
139571,"Small, Beautifully Moving Parts",2012,Comedy,6.4,Happy
139573,Stag,2013,Comedy,6.0,Happy
139575,Baahubali: The Beginning,2015,Action Drama,7.4,Excitement
139578,La Fleur de l'âge,2013,Comedy,5.4,Happy
139580,Den of Lions,2003,Action Thriller,6.4,Excitement
139584,Pokémon Ranger and the Temple of the Sea,2006,Animation Children,6.2,Joy
139586,Heart of the Country,2013,Drama Romance,6.1,Emotional
139588,Neon Maniacs,1986,Horror,6.6,Thrilled
139590,Hunt for the Labyrinth Killer,2013,Drama Mystery Thriller,6.7,Emotional
139598,Yellowbird,2014,Animation Children Comedy,5.0,Joy
139600,Snow in Paradise,2015,Thriller,7.1,Thrilled
139602,I Am Steve McQueen,2014,Documentary,5.7,Inspired
139604,Electrical Girl,2001,Comedy,7.8,Happy
139606,Pantani: The Accidental Death of a Cyclist,2014,Documentary,4.6,Inspired
139608,Learning to Drive,2014,Comedy Drama Romance,6.7,Happy
139612,Kattradhu Thamizh,2007,Drama,7.2,Emotional
139620,Everything's Gonna Be Great,1998,Adventure Children Comedy Drama,4.4,Excitement
139622,Gothic & Lolita Psycho,2010,Action Horror,6.4,Excitement
139626,The Human Experiment,2015,Documentary,5.7,Inspired
139628,"Return to the Philippines, the Leon Cooper Story",2015,Documentary,6.6,Inspired
139632,The Sleepwalker,2014,Drama,5.4,Emotional
139634,The True Cost,2015,Documentary,5.5,Inspired
139636,The Blue Elephant,2014,Drama Horror Mystery Thriller,7.1,Emotional
139640,Ooops! Noah is Gone...,2015,Animation,5.5,Joy
139642,Southpaw,2015,Action Drama,6.4,Excitement
139644,Sicario,2015,Crime Drama Mystery,6.6,Curious
139647,Lee Rock,1991,Action Crime Drama,6.4,Excitement
139649,UMMAH - Unter Freunden,2013,Comedy,6.8,Happy
139653,Winston Churchill: Walking with Destiny,2010,Documentary,6.4,Inspired
139655,Goodnight Mommy (Ich seh ich seh),2014,Drama Fantasy Horror Thriller,8.3,Emotional
139657,Crimes of the Past,2009,Action Drama Mystery Thriller,6.4,Excitement
139659,Ghost Image,2007,Thriller,6.6,Thrilled
139661,Chlorine,2014,Comedy Drama,7.7,Happy
139663,Aftermath,2013,Crime Thriller,3.9,Curious
139667,Nowhere to Hide,2009,Thriller,8.0,Thrilled
139675,The Year That Trembled,2002,Drama,8.2,Emotional
139681,Norville and Trudy,1997,Children Comedy Sci-Fi,6.5,Joy
139685,Manna from Heaven,2002,Comedy,6.6,Happy
139687,What the Deaf Man Heard,1997,Drama,7.0,Emotional
139689,My Sister's Keeper,2002,Drama,7.1,Emotional
139695,Taking Back Our Town,2001,Drama,5.8,Emotional
139697,Insane,2010,Horror,6.6,Thrilled
139701,Spirit Stalkers,2012,Horror,7.3,Thrilled
139703,Mona,2012,Drama Fantasy Mystery,7.8,Emotional
139705,Biology 101,2011,Thriller,7.5,Thrilled
139707,Down Here,2014,Crime Drama Mystery,5.4,Curious
139709,Desert Son,2010,Drama Thriller,6.8,Emotional
139713,Un moment d'égarement,2015,Comedy Drama,7.5,Happy
139715,War Pigs,2015,Action War,6.7,Excitement
139717,10 Cent Pistol,2015,Crime Thriller,8.8,Curious
139719,Todd Barry: The Crowd Work Tour,2014,Comedy,5.1,Happy
139721,X+Y,2014,Comedy Drama,5.5,Happy
139723,Dark Was the Night,2014,Horror Thriller,6.1,Thrilled
139731,Djinn,2013,Horror,6.3,Thrilled
139733,The Crisis of Civilization,2012,Animation Documentary,4.8,Joy
139739,Forever Young,1983,Drama,7.2,Emotional
139741,Fatal Contact: Bird Flu in America,2006,Action Drama Thriller,4.2,Excitement
139743,The Murder of Mary Phagan,1988,Crime Drama,7.0,Curious
139745,Wheels,2014,Drama,6.5,Emotional
139747,Before We Go,2014,Romance,6.7,Romantic
139751,Jitters,2010,Drama,6.4,Emotional
139753,"Bruc, the Manhunt",2010,Adventure,7.9,Excitement
139757,Best of Enemies,2015,Documentary,6.4,Inspired
139759,Lavalantula,2015,Horror Sci-Fi,7.5,Thrilled
139761,Sharktopus vs. Whalewolf,2015,Adventure Sci-Fi,7.5,Excitement
139769,Erotic Ghost Story,1987,Drama,4.8,Emotional
139771,Chloe and Theo,2015,Drama,6.2,Emotional
139773,The Burning Dead,2015,Horror,5.4,Thrilled
139775,I Am Big Bird: The Caroll Spinney Story,2014,Documentary,4.3,Inspired
139777,Forks Over Knives Presents: The Engine 2 Kitchen Rescue,2011,Documentary,4.9,Inspired
139779,The Phoenix Project,2015,Drama Sci-Fi,6.5,Emotional
139781,Cocaine Unwrapped,2012,Documentary,5.0,Inspired
139783,Eugene Mirman: Vegan on His Way to the Complain Store,2015,Comedy,5.8,Happy
139785,The Last Lullaby,2008,Mystery Thriller,6.4,Curious
139797,Smosh: The Movie,2015,Action Adventure Comedy,6.7,Excitement
139799,The Skulls II,2002,Action Comedy Romance Thriller,5.0,Excitement
139801,The Skulls III,2004,Thriller,6.2,Thrilled
139803,Marina,2013,Drama Romance,6.3,Emotional
139805,Bad Turn Worse,2014,Crime Drama Thriller,3.1,Curious
139807,Firequake,2014,Action Sci-Fi Thriller,6.4,Excitement
139811,Dog Eat Dog,2009,Action Drama Romance Thriller,7.1,Excitement
139813,Sand Castles,2014,Crime Drama Thriller,6.1,Curious
139815,Skeeter,1993,Horror Sci-Fi Thriller,5.7,Thrilled
139817,Doors Open,2012,Crime Drama,7.1,Curious
139819,Hollywoo,2011,Comedy,7.0,Happy
139821,Vanaprastham,1999,Drama,6.7,Emotional
139825,Chrysalis,2007,Action Crime Sci-Fi Thriller,5.3,Excitement
139827,The Challenge,2005,Action Drama,7.2,Excitement
139829,The Scapegoat,2013,Drama,5.4,Emotional
139831,Messi,2014,Documentary,7.2,Inspired
139835,Charlie's Farm,2014,Horror,4.7,Thrilled
139837,Robotrix,1991,Action Comedy Sci-Fi,6.9,Excitement
139839,The Fruit is Swelling,1997,Romance,6.9,Romantic
139841,Viva Erotica,1996,Comedy Drama,6.9,Happy
139843,R20,2004,Comedy,5.8,Happy
139855,Anomalisa,2015,Animation Comedy Fantasy,9.9,Joy
139857,Colonia,2016,Thriller,6.5,Thrilled
139859,Ghost in the Shell Arise - Border 2: Ghost Whispers,2013,Action Animation Sci-Fi Thriller,6.1,Excitement
139861,Ghost in the Shell Arise - Border 3: Ghost Tears,2014,Action Animation Sci-Fi,4.9,Excitement
139863,Ghost in the Shell Arise - Border 4: Ghost Stands Alone,2014,Action Animation Sci-Fi,7.1,Excitement
139865,Qissa: The Tale of a Lonely Ghost,2013,Drama,6.2,Emotional
139871,A Year in Champagne,2014,Documentary,6.3,Inspired
139875,The Trail Of Tears: Cherokee Legacy,2006,Documentary,6.5,Inspired
139879,Stephen Fry: The Secret Life of the Manic Depressive,2006,Documentary,7.1,Inspired
139881,Dr. Ketel,2011,Thriller,6.2,Thrilled
139885,2 Young,2005,Drama Romance,8.4,Emotional
139887,But Always,2014,Drama Romance,7.1,Emotional
139889,Tiny Times,2013,Comedy Drama Romance,5.9,Happy
139891,Tiny Times 2,2013,Comedy Drama Romance,6.2,Happy
139893,Tiny Times 3,2014,Drama Romance,5.9,Emotional
139895,"English, August",1994,Comedy Drama,5.9,Happy
139897,Somewhere Only We Know,2015,Drama Romance,8.4,Emotional
139899,The Continent,2014,Drama,4.6,Emotional
139901,Triumph in the Skies,2015,Comedy Drama Romance,7.5,Happy
139903,The Eleventh Victim,2012,Thriller,5.6,Thrilled
139909,Russian Terminator,1989,Action,7.8,Excitement
139911,Black Indians: An American Story,2004,Documentary,6.0,Inspired
139913,Une heure de tranquillité,2014,Comedy,8.2,Happy
139915,How to Make Love Like an Englishman,2014,Comedy Romance,7.4,Happy
139918,The Ghost Army,2013,Documentary War,5.7,Inspired
139922,Something good,2013,Drama Thriller,7.6,Emotional
139948,The secret of the Old Woods,1993,Children Fantasy,6.0,Joy
139950,Generazione 1000 euro,2009,Comedy,7.1,Happy
139952,Torno a vivere da solo,2008,Comedy,6.6,Happy
139960,Fantozzi 2000 - La clonazione,1999,Comedy,8.9,Happy
139966,Fantozzi Il Ritorno,1996,Drama Romance,6.4,Emotional
139970,I Don't Speak English,1995,Comedy,6.1,Happy
139974,Cari fottutissimi amici,1994,Comedy,6.7,Happy
