movieId,title,year,genres,imdb_rating
139640,Ooops! Noah is Gone...,2015,Animation,5.5
139642,Southpaw,2015,Action|Drama,6.4
139644,Sicario,2015,Crime|Drama|Mystery,6.6
139647,Lee Rock,1991,Action|Crime|Drama,6.4
139649,UMMAH - Unter Freunden,2013,Comedy,6.8
139651,The Bride He Bought Online,2015,(no genres listed),7.1
139653,Winston Churchill: Walking with Destiny,2010,Documentary,6.4
139655,Goodnight Mommy (Ich seh ich seh),2014,Drama|Fantasy|Horror|Thriller,8.3
139657,Crimes of the Past,2009,Action|Drama|Mystery|Thriller,6.4
139659,Ghost Image,2007,Thriller,6.6
139661,Chlorine,2014,Comedy|Drama,7.7
139663,Aftermath,2013,Crime|Thriller,3.9
139665,Out of Reach,2013,(no genres listed),5.4
139667,Nowhere to Hide,2009,Thriller,8.0
139669,Low Fidelity,2011,(no genres listed),6.5
139675,The Year That Trembled,2002,Drama,8.2
139677,Black Crescent Moon,2008,(no genres listed),4.9
139681,Norville and Trudy,1997,Children|Comedy|Sci-Fi,6.5
139683,Bad Behavior,2013,(no genres listed),6.8
139685,Manna from Heaven,2002,Comedy,6.6
139687,What the Deaf Man Heard,1997,Drama,7.0
139689,My Sister's Keeper,2002,Drama,7.1
139693,Saint Maybe,1998,(no genres listed),6.4
139695,Taking Back Our Town,2001,Drama,5.8
139697,Insane,2010,Horror,6.6
139699,The Visitant,2012,(no genres listed),5.6
139701,Spirit Stalkers,2012,Horror,7.3
139703,Mona,2012,Drama|Fantasy|Mystery,7.8
139705,Biology 101,2011,Thriller,7.5
139707,Down Here,2014,Crime|Drama|Mystery,5.4
139709,Desert Son,2010,Drama|Thriller,6.8
139711,Honor Thy Father,1973,Crime|Drama,6.0
139713,Un moment d'égarement,2015,Comedy|Drama,7.5
139715,War Pigs,2015,Action|War,6.7
139717,10 Cent Pistol,2015,Crime|Thriller,8.8
139719,Todd Barry: The Crowd Work Tour,2014,Comedy,5.1
139721,X+Y,2014,Comedy|Drama,5.5
139723,Dark Was the Night,2014,Horror|Thriller,6.1
139725,Scalawag,1973,Adventure|Western,6.2
139727,The Substitute,1961,Animation|Comedy,7.1
139729,Every Home Should Have One,1970,Comedy,6.4
139731,Djinn,2013,Horror,6.3
139733,The Crisis of Civilization,2012,Animation|Documentary,4.8
139735,White Cop,2014,(no genres listed),4.2
139737,Resurrected,1989,(no genres listed),5.0
139739,Forever Young,1983,Drama,7.2
139741,Fatal Contact: Bird Flu in America,2006,Action|Drama|Thriller,4.2
139743,The Murder of Mary Phagan,1988,Crime|Drama,7.0
139745,Wheels,2014,Drama,6.5
139747,Before We Go,2014,Romance,6.7
139749,Pickup on 101,1972,Drama,4.0
139751,Jitters,2010,Drama,6.4
139753,"Bruc, the Manhunt",2010,Adventure,7.9
139755,Venetian Bird,1953,Mystery|Thriller,7.6
139757,Best of Enemies,2015,Documentary,6.4
139759,Lavalantula,2015,Horror|Sci-Fi,7.5
139761,Sharktopus vs. Whalewolf,2015,Adventure|Sci-Fi,7.5
139763,The Deceased,1965,(no genres listed),7.8
139765,For Here or to Go?,2015,(no genres listed),8.0
139769,Erotic Ghost Story,1987,Drama,4.8
139771,Chloe and Theo,2015,Drama,6.2
139773,The Burning Dead,2015,Horror,5.4
139775,I Am Big Bird: The Caroll Spinney Story,2014,Documentary,4.3
139777,Forks Over Knives Presents: The Engine 2 Kitchen Rescue,2011,Documentary,4.9
139779,The Phoenix Project,2015,Drama|Sci-Fi,6.5
139781,Cocaine Unwrapped,2012,Documentary,5.0
139783,Eugene Mirman: Vegan on His Way to the Complain Store,2015,Comedy,5.8
139785,The Last Lullaby,2008,Mystery|Thriller,6.4
139789,Filomena Marturano,1951,Comedy,6.6
139791,Book of Numbers,1973,Crime|Drama,4.5
139793,Walk Cheerfully,1930,(no genres listed),5.5
139795,Hard Luck,1921,Comedy,5.7
139797,Smosh: The Movie,2015,Action|Adventure|Comedy,6.7
139799,The Skulls II,2002,Action|Comedy|Romance|Thriller,5.0
139801,The Skulls III,2004,Thriller,6.2
139803,Marina,2013,Drama|Romance,6.3
139805,Bad Turn Worse,2014,Crime|Drama|Thriller,3.1
139807,Firequake,2014,Action|Sci-Fi|Thriller,6.4
139811,Dog Eat Dog,2009,Action|Drama|Romance|Thriller,7.1
139813,Sand Castles,2014,Crime|Drama|Thriller,6.1
139815,Skeeter,1993,Horror|Sci-Fi|Thriller,5.7
139817,Doors Open,2012,Crime|Drama,7.1
139819,Hollywoo,2011,Comedy,7.0
139821,Vanaprastham,1999,Drama,6.7
139823,Honeymoon in Bali,1939,Comedy|Romance,6.1
139825,Chrysalis,2007,Action|Crime|Sci-Fi|Thriller,5.3
139827,The Challenge,2005,Action|Drama,7.2
139829,The Scapegoat,2013,Drama,5.4
139831,Messi,2014,Documentary,7.2
139835,Charlie's Farm,2014,Horror,4.7
139837,Robotrix,1991,Action|Comedy|Sci-Fi,6.9
139839,The Fruit is Swelling,1997,Romance,6.9
139841,Viva Erotica,1996,Comedy|Drama,6.9
139843,R20,2004,Comedy,5.8
139845,Fit,1994,(no genres listed),5.5
139847,Chevalier,2015,(no genres listed),7.7
139849,The Capsule,2012,(no genres listed),7.9
139851,The Slow Business Of Going,2000,(no genres listed),4.5
139853,Wasted Youth,2011,(no genres listed),6.0
139855,Anomalisa,2015,Animation|Comedy|Fantasy,9.9
139857,Colonia,2016,Thriller,6.5
139859,Ghost in the Shell Arise - Border 2: Ghost Whispers,2013,Action|Animation|Sci-Fi|Thriller,6.1
139861,Ghost in the Shell Arise - Border 3: Ghost Tears,2014,Action|Animation|Sci-Fi,4.9
139863,Ghost in the Shell Arise - Border 4: Ghost Stands Alone,2014,Action|Animation|Sci-Fi,7.1
139865,Qissa: The Tale of a Lonely Ghost,2013,Drama,6.2
139867,Saving Grace,2010,(no genres listed),7.0
139869,Up to His Ears,1965,Adventure|Comedy,7.8
139871,A Year in Champagne,2014,Documentary,6.3
139873,Sherlock Holmes,1922,Drama|Mystery|Thriller,6.2
139875,The Trail Of Tears: Cherokee Legacy,2006,Documentary,6.5
139877,Fire!,1968,(no genres listed),6.8
139879,Stephen Fry: The Secret Life of the Manic Depressive,2006,Documentary,7.1
139881,Dr. Ketel,2011,Thriller,6.2
139883,FTA,1972,Comedy|Documentary,5.7
139885,2 Young,2005,Drama|Romance,8.4
139887,But Always,2014,Drama|Romance,7.1
139889,Tiny Times,2013,Comedy|Drama|Romance,5.9
139891,Tiny Times 2,2013,Comedy|Drama|Romance,6.2
139893,Tiny Times 3,2014,Drama|Romance,5.9
139895,"English, August",1994,Comedy|Drama,5.9
139897,Somewhere Only We Know,2015,Drama|Romance,8.4
139899,The Continent,2014,Drama,4.6
139901,Triumph in the Skies,2015,Comedy|Drama|Romance,7.5
139903,The Eleventh Victim,2012,Thriller,5.6
139905,Terror Out of the Sky,1978,Drama|Horror,6.8
139907,The Bees,1978,Horror|Sci-Fi,6.3
139909,Russian Terminator,1989,Action,7.8
139911,Black Indians: An American Story,2004,Documentary,6.0
139913,Une heure de tranquillité,2014,Comedy,8.2
139915,How to Make Love Like an Englishman,2014,Comedy|Romance,7.4
139918,The Ghost Army,2013,Documentary|War,5.7
139920,Women of the Prehistoric Planet,1966,Action|Adventure|Sci-Fi,6.5
139922,Something good,2013,Drama|Thriller,7.6
139928,La nottata,1974,(no genres listed),9.0
139934,Beati i ricchi,1972,Comedy,8.6
139936,"Senza famiglia, nullatenenti cercano affetto",1972,Comedy|Drama,7.7
139938,Brancaleone alle crociate,1970,Comedy,7.1
139940,Antonio Gramsci: The Days of Prison,1977,(no genres listed),6.2
139942,In the Name of the Father,1969,Comedy|Western,6.2
139948,The secret of the Old Woods,1993,Children|Fantasy,6.0
139950,Generazione 1000 euro,2009,Comedy,7.1
139952,Torno a vivere da solo,2008,Comedy,6.6
139958,Teeth,2000,(no genres listed),8.3
139960,Fantozzi 2000 - La clonazione,1999,Comedy,8.9
139966,Fantozzi Il Ritorno,1996,Drama|Romance,6.4
139970,I Don't Speak English,1995,Comedy,6.1
139974,Cari fottutissimi amici,1994,Comedy,6.7
139976,Fantozzi in Heaven,1993,Comedy,6.1
139978,Fantozzi alla riscossa,1990,(no genres listed),6.3
139980,I Won the New Year's Lottery,1989,Comedy,6.7
139982,Fantozzi va in pensione,1988,Comedy,8.2
139986,Scuola di ladri 2,1987,(no genres listed),8.3
139988,"Rimini, Rimini",1987,Comedy,6.0
139992,School of Thieves,1986,(no genres listed),7.1
139994,Fracchia contro Dracula,1985,Comedy|Horror,7.4
139996,Firefighters,1985,Comedy,4.0
139998,A tu per tu,1984,Comedy,6.7
140000,Fantozzi subisce ancora,1983,Comedy,8.5
140004,Sogni mostruosamente proibiti,1982,(no genres listed),3.8
140006,Fracchia la belva umana,1981,(no genres listed),7.1
140012,I-Lived,2015,Horror|Mystery|Thriller,9.5
140014,Brother's Keeper,2013,Drama,7.2
140016,Always Watching: A Marble Hornets Story,2015,Horror,6.6
140018,A che punto é la notte,1994,(no genres listed),4.9
140024,My Friends Act III,1985,Comedy,8.5
140026,Mi manda Picone,1984,(no genres listed),5.2
140032,The Twelve-Handed Men of Mars,1964,(no genres listed),7.2
140034,Velvet Hands,1979,Comedy|Romance,5.7
140036,Ace,1981,Comedy,6.0
140038,Madly in Love,1981,Comedy,7.0
140040,Grand Hotel Excelsior,1982,Comedy,7.4
140042,Special Features: Handsome,1983,Comedy,3.8
140046,Saint Tropez - Saint Tropez,1992,(no genres listed),8.0
140048,Ci hai rotto papà,1993,(no genres listed),6.4
140054,The Grumpy,1986,Comedy,5.2
140056,Four Lovers,2010,Romance,7.5
140058,Soul Hustler,1973,Drama,6.4
140060,War Is Hell,1963,War,8.7
140062,The Devil's Eight,1969,Crime|Drama|Thriller,8.1
140064,The Hard Ride,1971,Action|Drama,7.2
140068,Army of Frankensteins,2013,Adventure|Comedy|Horror|Sci-Fi,7.1
140070,The Party at Kitty and Stud's,1970,(no genres listed),8.9
140072,Language of Love,1969,Documentary,7.2
140074,The Vatican Tapes,2015,Horror|Thriller,6.5
140076,Les barons,2009,Comedy,8.0
140078,"Video Nasties: Moral Panic, Censorship & Videotape",2010,Documentary,5.0
140080,Hour of the Star,1985,Drama,7.1
140082,Best Kept Secret,2013,Documentary,6.2
140084,Kaiji: The Ultimate Gambler,2009,Drama|Thriller,8.0
140086,Kaiji 2: The Ultimate Gambler,2011,Drama|Thriller,6.3
140088,Remembrance,2011,Drama,6.1
140090,Ultrà,1992,Documentary,7.1
140092,Meet Me There,2014,Drama|Horror|Thriller,6.6
140094,Corbo,2015,Crime|Drama,4.4
140096,3 Hearts,2014,Drama,6.5
140098,Runoff,2015,Drama,5.7
140100,Brothers of War,2015,Drama|War,6.7
140102,Diet of Sex,2014,Comedy|Drama|Romance,6.8
140104,"If You Don't, I Will",2014,Comedy,7.7
140106,Our Little Sister,2015,Comedy,7.3
140108,Yakuza Apocalypse,2015,Action|Horror,9.0
140110,The Intern,2015,Comedy,6.9
140112,"Blue Water, White Death",1971,Documentary,5.2
140115,Batman Unlimited: Monster Mayhem,2015,Action|Animation,6.1
140119,Venial,2014,Thriller,7.9
140121,Sam Steele and the Junior Detective Agency,2011,(no genres listed),6.2
140123,One's Own Choice,1972,Drama,6.1
140125,St. Nick,2009,Drama,5.7
140127,Little Jerusalem,2006,Drama,7.2
140129,The Near Room,2002,(no genres listed),8.0
140131,Extinction,2015,Drama|Horror|Sci-Fi,6.3
140133,Hollywood Chainsaw Hookers,1988,Comedy|Horror,7.2
140135,Intrepido: A Lonely Hero,2013,Comedy,6.1
140137,I Will Walk Like a Crazy Horse,1973,Drama,6.1
140140,Bad Boy Street,2012,Drama|Romance,5.7
140142,Bhuvan Shome,1969,(no genres listed),6.5
140144,The Story of O Part 2,1984,(no genres listed),6.9
140146,The Suicide Theory,2015,Drama|Thriller,6.8
140148,A Bottle in the Gaza Sea,2012,Drama,7.5
140150,Chelsea Handler Uganda Be Kidding Me Live,2014,Comedy,7.0
140152,Dreamcatcher,2015,Children|Crime|Documentary,7.2
140154,The Paw Project,2013,Documentary,7.4
140156,The Truth About Webcam Girls,2014,Documentary,5.0
140158,American Courtesans,2013,Documentary,6.4
140160,Descendants,2015,Action|Adventure|Comedy,7.3
140162,Love,2015,Drama|Romance,5.5
140164,Questions for Crazy Horse,2010,(no genres listed),6.7
140166,Lambchops,1929,(no genres listed),5.2
140168,The Invoking,2013,Horror|Thriller,7.2
140170,Midway to Heaven,2011,Comedy|Romance,5.8
140172,Curse of the Headless Horseman,1972,Horror,5.5
140174,Room,2015,Drama,6.2
140176,Le Monde doit m'arriver,2013,(no genres listed),3.3
140178,K.O. Miguel,1957,Comedy,5.7
140182,Gone with the Pope,2010,Drama|Romance,8.9
140184,Kingdom Come,2014,Horror,6.5
140186,The Traffickers,2012,Action|Drama,5.7
140188,To Kill a Man,2014,Drama,5.7
140190,Dear Santa,2011,Comedy|Drama|Romance,7.2
140192,Targeting,2015,(no genres listed),5.0
140194,Inside Hana's Suitcase,2012,Documentary,6.8
140196,Monster High: Scaris City of Frights,2013,Animation|Fantasy,7.3
140198,Chameleon Street,1989,Comedy,5.7
140202,Baker's Hawk,1976,Action|Children|Drama|Western,7.1
140204,Backmask,2015,Horror|Thriller,8.7
140206,"Jack, Jules, Esther, & Me",2013,(no genres listed),5.1
140208,The World is Big and Salvation Lurks Around the Corner,2008,Drama,6.6
140210,In the Courtyard,2014,Comedy|Drama,6.9
140212,Tarzan II,2005,Adventure|Animation|Children,4.9
140214,Triple Dog,2010,Drama|Thriller,7.5
140216,Removal,2010,Thriller,6.8
140218,P-51 Dragon Fighter,2014,Action|Fantasy|Sci-Fi,5.6
140220,Guest Wife,1945,Comedy|Romance,5.0
140222,A Killer Among Us,2012,Crime|Thriller,5.1
140224,Filmage: The Story of Descendents/All,2002,Documentary,7.7
140226,An Almost Perfect Affair,1979,Comedy|Romance,6.1
140228,Giratina and the Sky Warrior,2008,Adventure|Animation|Children,5.6
140231,Zeitoun,2015,Animation|Drama,4.0
140233,Ernie Biscuit,2015,(no genres listed),7.3
140235,The Redeemer: Son of Satan!,1978,Horror,8.6
140237,The Runner,2015,Drama,6.0
140239,Helter Skelter,2012,Drama|Fantasy|Horror,3.3
140241,Bandage,2010,Drama|Romance,4.8
140243,Tokyo Tower,2005,Drama|Romance,6.4
140245,Twenty,2015,Comedy|Drama,6.7
140247,The Gift,2015,Drama|Horror,6.8
140249,Babine,2008,Drama|Fantasy,6.2
140253,Unter Umständen verliebt,2012,Comedy,6.5
140255,Journey to Planet X,2012,Documentary,7.6
140257,L'Art de séduire,2011,Comedy|Romance,6.9
140259,Heart of Stone,2001,Thriller,3.3
140261,Set Fire to the Stars,2015,Drama,6.0
140263,Milk?,2012,Documentary,7.9
140265,George Carlin: Jammin' in New York,1992,Comedy,5.7
140267,The Witch,2015,Horror,7.9
140269,Homeless to Harvard: The Liz Murray Story,2003,Drama,6.2
140271,"Mary Is Happy, Mary Is Happy",2013,Drama,6.1
140273,The Scarlet Worm,2011,Western,6.1
140275,Tales of the Night,2011,Animation|Fantasy,5.8
140279,Eldorado,2008,Comedy|Drama,8.2
140281,The Pack,2010,Horror,7.2
140283,13 Eerie,2013,Horror|Sci-Fi,5.4
140287,Rosebud,1975,Action|Thriller,6.7
140289,Men & Chicken,2015,Comedy|Drama,8.8
140291,About Ray,2015,Comedy|Drama,7.1
140293,Mobile Suit Gundam II: Soldiers of Sorrow,1981,Action|Adventure|Animation|Drama|Sci-Fi|War,5.8
140295,Mobile Suit Gundam III: Encounters in Space,1982,Action|Adventure|Animation|Drama|Sci-Fi|War,2.9
140297,The Man Who Saved the World,2013,Documentary,5.6
140299,B-Movie: Lust & Sound in West-Berlin,2015,Documentary|Musical,6.3
140301,The Escort,2015,Comedy|Romance,7.0
140303,Zaytoun,2012,Adventure|Drama|Thriller|War,5.7
140305,Crossfire: Hate Is Like a Gun,2005,Documentary,7.0
140307,A Town Has Turned to Dust,1958,Drama,8.1
140309,Uncle John,2015,Crime|Drama|Mystery,8.6
140311,Pervert Park,2014,Crime|Documentary,3.7
140313,No One's Child,2014,Drama,7.5
140315,Last Cab to Darwin,2015,Drama,5.1
140317,A Tiger Walks,1964,Children|Drama,5.0
140319,Kung Fu Killer,2008,Action|Drama|Thriller,5.0
140321,Chris Tucker: Live,2015,Comedy,5.3
140323,Memories,2013,Crime|Thriller,6.8
140325,Mumbai Police,2013,Crime|Mystery|Thriller,9.2
140327,The Orator,2011,(no genres listed),7.8
140329,Hairbrained,2013,Comedy,3.4
140331,Romantic Prelude,2009,Romance,4.4
140333,Maundy Thursday,2006,Drama,8.6
140335,Yuma,2012,(no genres listed),7.9
140339,Admiral,2015,Action|Adventure,4.5
140341,Lava,2015,Animation|Children,6.9
140343,Assault at West Point: The Court-Martial of Johnson Whittaker,1994,Drama|Thriller,3.9
140345,The Man Called Flintstone,1966,Adventure|Animation|Children|Mystery|Romance,7.8
140347,The Hunley,1999,Action|Drama|War,9.2
140349,Gabriel Iglesias: I'm Not Fat... I'm Fluffy,2009,Comedy,6.6
140351,Richard Jeni: A Big Steaming Pile of Me,2005,Comedy,6.1
140353,Mind Meld: Secrets Behind the Voyage of a Lifetime,2001,Documentary,4.6
140355,Bill Cosby: Far From Finished,2013,Comedy,5.5
140357,Au Pair II,2001,Comedy,4.3
140361,Scabbard Samurai,2011,Action|Comedy,6.2
140363,"The Good, the Bad, and Huckleberry Hound",1988,(no genres listed),5.5
140365,Short Peace,2013,Animation,6.0
140367,Rikki-Tikki-Tavi,1975,Animation,5.9
140369,War Arrow,1954,Adventure|Drama|Romance|War|Western,6.6
140371,The Crucifer of Blood,1991,Comedy|Crime|Drama|Mystery|Thriller,4.5
140373,The Chosen One: Legend of the Raven,1998,Action|Thriller,7.1
140375,A Volar Joven,1947,(no genres listed),7.1
140377,About Sarah,2002,Drama,6.3
140379,The Face on the Milk Carton,1995,(no genres listed),5.8
140381,The Three Stooges,2000,Comedy|Documentary|Drama,6.6
140383,Van Helsing: The London Assignment,2004,Action|Animation|Fantasy|Horror,6.8
140385,A Horse for Danny,1995,Children|Drama,4.8
140387,Missing Pieces,2000,(no genres listed),7.0
140389,Rose Hill,1997,(no genres listed),6.4
140391,Pistol: The Birth of a Legend,1991,Children|Drama,6.3
140393,The Christmas Box,1995,Drama|Fantasy,8.8
140395,Where The Red Fern Grows II: The Classic Continues,1992,Children,4.7
140397,Animal Farm,1999,Animation|Drama,7.0
140399,Hellboy Animated: Iron Shoes,2007,(no genres listed),8.4
140401,The Black Shield Of Falworth,1954,Adventure,4.6
140403,Jonny Quest Vs. The Cyber Insects,1995,Action|Adventure|Animation,7.0
140405,Scared Stiff,1953,Comedy,6.3
140407,Cas & Dylan,2013,Comedy|Drama,7.7
140411,Gladiators 7,1962,Action,5.4
140413,Charley and the Angel,1973,Children|Comedy|Fantasy,6.9
140415,Atom Man vs Superman,1950,Action|Sci-Fi,7.2
140417,Superman,1948,Action|Crime|Sci-Fi,9.1
140419,The Invisible Boy,1957,Adventure|Children|Comedy|Sci-Fi,6.5
140421,Tired of Kissing Frogs,2006,Comedy|Drama|Romance,6.7
140423,Night Of The Twisters,1996,Action|Drama,7.1
140425,The 4th Tenor,2002,Comedy|Romance,6.4
140427,The Collection,1976,(no genres listed),6.2
140429,One Wild Oat,1951,Comedy,6.6
140431,The Biscuit Eater,1940,(no genres listed),5.3
140433,The Deerslayer,1957,Western,7.0
140435,Captain America,1944,Action|Adventure|Sci-Fi,7.0
140437,Joni,1979,Drama,6.2
140439,"It's A Bird, It's A Plane, It's Superman!",1975,Comedy,5.2
140441,Anne Of Green Gables: The Continuing Story,2000,Children|Drama,6.0
140443,Return to Mayberry,1986,(no genres listed),6.7
140445,CHiPs 99,1998,Action|Crime,7.0
140447,Au Pair,1994,Comedy|Romance,6.6
140449,Sting of the Black Scorpion,2002,Action|Sci-Fi,6.3
140451,Black Scorpion,1995,Action|Sci-Fi,6.2
140453,Black Scorpion II: Aftershock,1997,Action|Adventure|Sci-Fi,6.0
140455,Grace Kelly,1983,(no genres listed),6.9
140457,The Audrey Hepburn Story,2000,Drama,6.9
140459,The Dukes of Hazzard: Reunion!,1997,Action|Adventure,7.1
140461,Right on Track,2003,(no genres listed),6.5
140463,I Spy Returns,1994,Action|Adventure|Comedy,4.9
140465,The Pretender 2001,2001,(no genres listed),6.2
140467,The Facts of Life Reunion,2001,(no genres listed),6.5
140469,The Harlem Globetrotters on Gilligan's Island,1981,Adventure|Comedy,4.8
140471,The Pretender: Island of the Haunted,2001,(no genres listed),6.9
140473,Rescue From Gilligan's Island,1978,Comedy,6.7
140475,Death Train,1993,Action|Thriller,3.9
140477,The Parent Trap II,1986,Children,6.3
140479,A Season on the Brink,2002,(no genres listed),8.1
140481,"Family Guy Presents: Something, Something, Something, Dark Side",2009,Animation|Comedy|Sci-Fi,4.6
140483,Mary and Rhoda,2000,Comedy|Drama|Romance,7.1
140485,Michael Jordan: An American Hero,1999,Drama,4.6
140487,"Come On, Get Happy: The Partridge Family Story",1999,(no genres listed),7.7
140489,Daydream Believers: The Monkees Story,2000,Documentary|Drama,7.4
140491,Puff the Magic Dragon,1978,Animation|Children,6.9
140493,Planet Outlaws,1953,Sci-Fi,5.0
140495,The Shadow Strikes,1937,Mystery,5.3
140497,Walk the Proud Land,1956,Western,6.2
140499,Sailor Beware,1952,Comedy,5.2
140501,Island of the Blue Dolphins,1964,Children|Drama,6.0
140503,The Biscuit Eater,1972,Children|Drama,5.6
140505,Fatal Bond,1991,Drama|Thriller,5.7
140507,Dan Aykroyd - Unplugged On UFO's,2006,Documentary,6.7
140509,Operation Dalmatian: The Big Adventure,1997,(no genres listed),8.1
140511,Hellboy Animated: Blood and Iron,2007,Action|Animation|Fantasy|Horror|Sci-Fi|Thriller,5.9
140513,Divina Confusión,2008,Comedy|Drama|Romance,6.7
140515,Nancy Drew... Reporter,1939,Comedy|Crime|Mystery,6.3
140517,Charro!,1969,Action|Drama|Western,5.0
140519,Hidden Secrets,2006,Comedy|Drama,4.1
140521,The First Snow of Winter,1998,Children,6.4
140523,The Visit,2015,Comedy|Horror,8.0
140525,Secret in Their Eyes,2015,Crime|Drama|Mystery,6.3
140527,Princess Iron Fan,1941,Animation|Drama,6.1
140529,Sinister 2,2015,Horror|Mystery|Thriller,6.1
140531,Coo of The Far Seas,1993,(no genres listed),6.3
140533,"Gwen, the Book of Sand",1985,Adventure|Animation|Fantasy|Sci-Fi,6.9
140535,Nesting,2012,Comedy|Horror|Romance,7.1
140537,Redeemer,2014,Action|Crime,7.3
140539,Pauvre Pierrot,1892,Animation,6.6
140541,The Electric Hotel,1908,Animation|Comedy|Sci-Fi,7.2
140543,Birth of a Flower,1910,Documentary,6.7
140545,Fantasmagorie,1908,(no genres listed),6.5
140547,The Merry Skeleton,1898,Comedy,5.0
140549,Serpentine Dance: Loïe Fuller,1897,(no genres listed),4.1
140551,The Melomaniac,1903,Comedy,7.8
140553,"Winsor McCay, the Famous Cartoonist of the N.Y. Herald and His Moving Comics",1911,Animation|Comedy,5.7
140555,The Dinosaur and the Missing Link: A Prehistoric Tragedy,1915,Animation|Comedy,4.7
140557,A Is for Autism,1992,Animation|Documentary,8.1
140559,7G Rainbow Colony,2004,Drama|Romance,7.4
140561,Jeff Ross Roasts Criminals: Live at Brazos County Jail,2015,Comedy|Documentary,7.5
140563,Pittsburgh,2006,Comedy|Documentary,5.3
140565,Let It Shine,2012,Children,5.7
140567,Sinful Davey,1969,Adventure|Comedy|Crime,5.8
140569,The Further Adventures of the Wilderness Family,1978,Adventure|Children,7.0
140571,Spud 2: The Madness Continues,2013,Comedy|Drama,5.7
140573,How to Sell a Banksy,2012,Documentary,6.1
140575,Spawn of the Slithis,1978,Horror|Sci-Fi|Thriller,3.1
140577,The Battle of Gettysburg,1955,(no genres listed),6.0
140579,My Sweet Little Village,1985,Comedy,7.0
140581,I Am Chris Farley,2015,Documentary,5.7
140583,The Secret Ways,1961,Adventure,4.1
140585,The Wild and the Innocent,1959,Romance|Western,7.1
140587,Apache Rifles,1964,(no genres listed),5.6
140589,Drums Across the River,1954,Western,6.0
140591,Beyond Right & Wrong: Stories of Justice and Forgiveness,2012,Documentary,7.5
140593,Dog's Heart,1976,(no genres listed),5.4
140597,Il mulino del Po,1949,(no genres listed),5.5
140605,La steppa,2002,(no genres listed),7.7
140607,La mandragola,1965,Comedy,8.2
140615,12 registi per 12 città,1989,(no genres listed),5.7
140617,Get Smart's Bruce and Lloyd Out of Control,2008,Action|Comedy,5.2
140619,"Chronic-Con, Episode 420: A New Dope",2015,Comedy|Documentary,8.3
140621,Russell Brand - From Addiction to Recovery,2012,Documentary,8.4
140623,Russell Brand: End the Drugs War,2014,(no genres listed),7.1
140627,Battle For Sevastopol,2015,Drama|Romance|War,5.7
140629,Snails in the Rain,2013,Drama,8.9
140631,Under the Bed,2012,Horror,7.3
140633,Another World,2014,Documentary,5.3
140635,Almost Mercy,2015,Horror,6.5
140637,I've Been Waiting for You,1998,Horror,7.2
140639,Nancy Drew,2002,(no genres listed),7.3
140641,Revenge of the Middle-Aged Woman,2004,Drama,6.0
140645,Moonrunners,1975,Action|Comedy,5.9
140647,"Csocsó, avagy éljen május elseje!",2001,Comedy,6.9
140649,Csinibaba,1997,Comedy,5.1
140651,Made in Hungaria,2009,Comedy|Romance,6.5
140653,Spirit of the Marathon,2008,Documentary,8.3
140655,Painted Skin: The Resurrection,2012,Drama|Fantasy,7.4
140657,Sakura Killers,1987,Action,5.7
140659,The Rise and Rise of Michael Rimmer,1970,Comedy|Drama,5.3
140661,I Saw What You Did,1988,Drama|Horror|Thriller,4.9
140663,Blood Brothers,1973,Crime|Drama,8.1
140665,84 Charlie Mopic,1989,Adventure|Drama,6.1
140667,Deadly Chase,1978,(no genres listed),5.9
140669,L'onorata famiglia,1976,Crime|Drama,7.1
140671,The Black Hand,1973,Crime,7.2
140679,Bloody Friday,1972,Action|Crime|Drama|Thriller,7.5
140681,Ghadi,2013,Children|Comedy|Drama,7.0
140683,West,2013,Drama,6.8
140685,Your Honor,1973,(no genres listed),6.5
140687,Dog Tags,1985,Drama,6.8
140689,Nightmare,1981,Horror,5.4
140693,Spirits of Death,1972,Horror|Thriller,5.3
140695,The Dress Rehearsal,1968,(no genres listed),7.4
140697,The Blind Fly,1966,(no genres listed),8.1
140699,Dragon Nest: Warriors' Dawn,2014,Adventure|Animation|Children|Fantasy,5.5
140701,Harbinger Down,2015,Horror|Sci-Fi,6.6
140703,The Bunker of the Last Gunshots,1981,(no genres listed),6.3
140705,Hollywood Vice Squad,1986,Action|Comedy,7.0
140707,Curious George 2: Follow That Monkey!,2009,Animation|Children,6.3
140709,Death Comes to Pemberley,2013,Drama|Mystery|Romance,6.5
140711,American Ultra,2015,Action|Comedy|Sci-Fi|Thriller,8.0
140713,No Escape,2015,Thriller,7.8
140715,Straight Outta Compton,2015,Drama,4.9
140717,Viva Algeria,2004,Drama,6.2
140719,Ruined Heart: Another Love Story Between A Criminal & A Whore,2014,Action|Adventure|Drama,5.8
140721,Dungeons & Dragons: The Book of Vile Darkness,2012,Fantasy,7.4
140723,Twelve in a Box,2007,Thriller,5.7
140725,Cop Car,2015,Crime|Thriller,7.9
140729,The Keeper - The Legend of Omar Khayyam,2005,Children|Drama,7.8
140731,Company Limited,1971,(no genres listed),5.8
140733,Lassiter,1984,Crime|Drama|Mystery|Thriller,7.0
140735,The Washington Affair,1977,Drama,7.2
140737,The Lost Room,2006,Action|Fantasy|Mystery,7.3
140739,Eighteen,2005,Drama,8.7
140741,Get Your Stuff,2000,Drama|Romance,7.9
140743,The Man I Love,1997,Drama,3.6
140745,10 Attitudes,2001,Comedy|Drama|Romance,7.9
